t, dist, e_dist, dist_err, input, output, error
3.529900, -2.887487, -2.848078, -0.039409, -1.570796, -1.572418, 0.001622, 
3.530000, -2.938553, -2.866282, -0.072271, -1.570796, -1.572412, 0.001616, 
3.530100, -2.989155, -2.884808, -0.104347, -1.570796, -1.572406, 0.001610, 
3.530200, -3.039285, -2.903653, -0.135632, -1.570796, -1.572401, 0.001605, 
3.530300, -3.088935, -2.922814, -0.166121, -1.570796, -1.572396, 0.001600, 
3.530400, -3.138098, -2.942288, -0.195810, -1.570796, -1.572390, 0.001594, 
3.530500, -3.186764, -2.962072, -0.224693, -1.570796, -1.572385, 0.001589, 
3.530600, -3.234928, -2.982163, -0.252765, -1.570796, -1.572381, 0.001585, 
3.530700, -3.282581, -3.002557, -0.280024, -1.570796, -1.572376, 0.001580, 
3.530800, -3.329715, -3.023252, -0.306463, -1.570796, -1.572371, 0.001575, 
3.530900, -3.376324, -3.044244, -0.332080, -1.570796, -1.572367, 0.001571, 
3.531000, -3.422399, -3.065529, -0.356870, -1.570796, -1.572363, 0.001567, 
3.531100, -3.467934, -3.087106, -0.380828, -1.570796, -1.572359, 0.001563, 
3.531200, -3.512921, -3.108969, -0.403952, -1.570796, -1.572355, 0.001559, 
3.531300, -3.557354, -3.131116, -0.426238, -1.570796, -1.572351, 0.001555, 
3.531400, -3.601225, -3.153543, -0.447682, -1.570796, -1.572348, 0.001552, 
3.531500, -3.644527, -3.176246, -0.468281, -1.570796, -1.572344, 0.001548, 
3.531600, -3.687254, -3.199223, -0.488031, -1.570796, -1.572341, 0.001545, 
3.531700, -3.729398, -3.222469, -0.506929, -1.570796, -1.572338, 0.001542, 
3.531800, -3.770954, -3.245981, -0.524973, -1.570796, -1.572335, 0.001539, 
3.531900, -3.811914, -3.269754, -0.542160, -1.570796, -1.572332, 0.001536, 
3.532000, -3.852272, -3.293786, -0.558486, -1.570796, -1.572330, 0.001534, 
3.532100, -3.892022, -3.318072, -0.573949, -1.570796, -1.572327, 0.001531, 
3.532200, -3.931157, -3.342609, -0.588548, -1.570796, -1.572325, 0.001529, 
3.532300, -3.969671, -3.367393, -0.602279, -1.570796, -1.572323, 0.001527, 
3.532400, -4.007559, -3.392419, -0.615140, -1.570796, -1.572321, 0.001525, 
3.532500, -4.044814, -3.417684, -0.627129, -1.570796, -1.572319, 0.001523, 
3.532600, -4.081430, -3.443184, -0.638245, -1.570796, -1.572317, 0.001521, 
3.532700, -4.117401, -3.468915, -0.648486, -1.570796, -1.572316, 0.001520, 
3.532800, -4.152722, -3.494873, -0.657850, -1.570796, -1.572315, 0.001519, 
3.532900, -4.187388, -3.521053, -0.666335, -1.570796, -1.572314, 0.001518, 
3.533000, -4.221392, -3.547452, -0.673940, -1.570796, -1.572313, 0.001517, 
3.533100, -4.254730, -3.574065, -0.680665, -1.570796, -1.572312, 0.001516, 
3.533200, -4.287396, -3.600889, -0.686507, -1.570796, -1.572311, 0.001515, 
3.533300, -4.319384, -3.627918, -0.691466, -1.570796, -1.572311, 0.001515, 
3.533400, -4.350691, -3.655149, -0.695542, -1.570796, -1.572311, 0.001515, 
3.533500, -4.381311, -3.682577, -0.698733, -1.570796, -1.572311, 0.001515, 
3.533600, -4.411239, -3.710199, -0.701040, -1.570796, -1.572311, 0.001515, 
3.533700, -4.440470, -3.738009, -0.702461, -1.570796, -1.572311, 0.001515, 
3.533800, -4.469000, -3.766003, -0.702997, -1.570796, -1.572312, 0.001516, 
3.533900, -4.496824, -3.794177, -0.702647, -1.570796, -1.572312, 0.001516, 
3.534000, -4.523939, -3.822527, -0.701411, -1.570796, -1.572313, 0.001517, 
3.534100, -4.550338, -3.851048, -0.699291, -1.570796, -1.572314, 0.001518, 
3.534200, -4.576020, -3.879735, -0.696285, -1.570796, -1.572315, 0.001519, 
3.534300, -4.600978, -3.908583, -0.692395, -1.570796, -1.572316, 0.001520, 
3.534400, -4.625211, -3.937590, -0.687621, -1.570796, -1.572318, 0.001522, 
3.534500, -4.648712, -3.966749, -0.681964, -1.570796, -1.572319, 0.001523, 
3.534600, -4.671480, -3.996056, -0.675424, -1.570796, -1.572321, 0.001525, 
3.534700, -4.693510, -4.025506, -0.668004, -1.570796, -1.572323, 0.001527, 
3.534800, -4.714799, -4.055096, -0.659703, -1.570796, -1.572325, 0.001529, 
3.534900, -4.735343, -4.084820, -0.650523, -1.570796, -1.572327, 0.001531, 
3.535000, -4.755140, -4.114673, -0.640467, -1.570796, -1.572330, 0.001534, 
3.535100, -4.774185, -4.144651, -0.629534, -1.570796, -1.572332, 0.001536, 
3.535200, -4.792477, -4.174749, -0.617728, -1.570796, -1.572335, 0.001539, 
3.535300, -4.810012, -4.204963, -0.605050, -1.570796, -1.572338, 0.001542, 
3.535400, -4.826788, -4.235287, -0.591501, -1.570796, -1.572341, 0.001545, 
3.535500, -4.842801, -4.265716, -0.577084, -1.570796, -1.572345, 0.001549, 
3.535600, -4.858049, -4.296247, -0.561802, -1.570796, -1.572348, 0.001552, 
3.535700, -4.872531, -4.326874, -0.545657, -1.570796, -1.572352, 0.001556, 
3.535800, -4.886243, -4.357592, -0.528651, -1.570796, -1.572355, 0.001559, 
3.535900, -4.899183, -4.388397, -0.510786, -1.570796, -1.572359, 0.001563, 
3.536000, -4.911350, -4.419283, -0.492067, -1.570796, -1.572363, 0.001567, 
3.536100, -4.922741, -4.450245, -0.472495, -1.570796, -1.572368, 0.001572, 
3.536200, -4.933355, -4.481280, -0.452074, -1.570796, -1.572372, 0.001576, 
3.536300, -4.943189, -4.512382, -0.430808, -1.570796, -1.572377, 0.001581, 
3.536400, -4.952243, -4.543545, -0.408698, -1.570796, -1.572381, 0.001585, 
3.536500, -4.960516, -4.574766, -0.385750, -1.570796, -1.572386, 0.001590, 
3.536600, -4.968004, -4.606038, -0.361966, -1.570796, -1.572391, 0.001595, 
3.536700, -4.974709, -4.637358, -0.337350, -1.570796, -1.572397, 0.001601, 
3.536800, -4.980627, -4.668721, -0.311907, -1.570796, -1.572402, 0.001606, 
3.536900, -4.985760, -4.700120, -0.285640, -1.570796, -1.572408, 0.001612, 
3.537000, -4.990105, -4.731552, -0.258553, -1.570796, -1.572413, 0.001617, 
3.537100, -4.993662, -4.763011, -0.230650, -1.570796, -1.572419, 0.001623, 
3.537200, -4.996430, -4.794493, -0.201937, -1.570796, -1.572425, 0.001629, 
3.537300, -4.998409, -4.825992, -0.172417, -1.570796, -1.572431, 0.001635, 
3.537400, -4.999599, -4.857504, -0.142096, -1.570796, -1.572438, 0.001642, 
3.537500, -5.000000, -4.889023, -0.110977, -1.570796, -1.572444, 0.001648, 
3.537600, -4.999611, -4.920544, -0.079067, -1.570796, -1.572451, 0.001655, 
3.537700, -4.998433, -4.952063, -0.046369, -1.570796, -1.572457, 0.001661, 
3.537800, -4.996465, -4.983575, -0.012890, -1.570796, -1.572464, 0.001668, 
3.537900, -4.993708, -5.015074, 0.021366, -1.570796, -1.572471, 0.001675, 
3.538000, -4.990163, -5.046556, 0.056394, -1.570796, -1.572478, 0.001682, 
3.538100, -4.985829, -5.078016, 0.092187, -1.570796, -1.572486, 0.001690, 
3.538200, -4.980709, -5.109448, 0.128739, -1.570796, -1.572493, 0.001697, 
3.538300, -4.974801, -5.140848, 0.166047, -1.570796, -1.572501, 0.001705, 
3.538400, -4.968109, -5.172211, 0.204102, -1.570796, -1.572509, 0.001713, 
3.538500, -4.960631, -5.203531, 0.242900, -1.570796, -1.572516, 0.001720, 
3.538600, -4.952371, -5.234805, 0.282434, -1.570796, -1.572524, 0.001728, 
3.538700, -4.943328, -5.266026, 0.322698, -1.570796, -1.572533, 0.001737, 
3.538800, -4.933505, -5.297190, 0.363685, -1.570796, -1.572541, 0.001745, 
3.538900, -4.922903, -5.328292, 0.405390, -1.570796, -1.572549, 0.001753, 
3.539000, -4.911523, -5.359328, 0.447805, -1.570796, -1.572558, 0.001762, 
3.539100, -4.899368, -5.390292, 0.490924, -1.570796, -1.572567, 0.001771, 
3.539200, -4.886439, -5.421179, 0.534740, -1.570796, -1.572575, 0.001779, 
3.539300, -4.872738, -5.451984, 0.579246, -1.570796, -1.572584, 0.001788, 
3.539400, -4.858268, -5.482703, 0.624435, -1.570796, -1.572594, 0.001798, 
3.539500, -4.843031, -5.513331, 0.670301, -1.570796, -1.572603, 0.001807, 
3.539600, -4.827029, -5.543863, 0.716835, -1.570796, -1.572612, 0.001816, 
3.539700, -4.810265, -5.574294, 0.764030, -1.570796, -1.572622, 0.001826, 
3.539800, -4.792741, -5.604620, 0.811879, -1.570796, -1.572631, 0.001835, 
3.539900, -4.774460, -5.634835, 0.860374, -1.570796, -1.572641, 0.001845, 
3.540000, -4.755426, -5.664934, 0.909509, -1.570796, -1.572651, 0.001855, 
3.540100, -4.735640, -5.694914, 0.959274, -1.570796, -1.572661, 0.001865, 
3.540200, -4.715107, -5.724769, 1.009662, -1.570796, -1.572671, 0.001875, 
3.540300, -4.693829, -5.754494, 1.060665, -1.570796, -1.572681, 0.001885, 
3.540400, -4.671810, -5.784085, 1.112276, -1.570796, -1.572691, 0.001895, 
3.540500, -4.649053, -5.813538, 1.164485, -1.570796, -1.572702, 0.001906, 
3.540600, -4.625562, -5.842847, 1.217285, -1.570796, -1.572712, 0.001916, 
3.540700, -4.601340, -5.872007, 1.270667, -1.570796, -1.572723, 0.001927, 
3.540800, -4.576392, -5.901016, 1.324623, -1.570796, -1.572733, 0.001937, 
3.540900, -4.550722, -5.929866, 1.379145, -1.570796, -1.572744, 0.001948, 
3.541000, -4.524332, -5.958556, 1.434223, -1.570796, -1.572755, 0.001959, 
3.541100, -4.497229, -5.987078, 1.489850, -1.570796, -1.572766, 0.001970, 
3.541200, -4.469415, -6.015430, 1.546015, -1.570796, -1.572777, 0.001981, 
3.541300, -4.440895, -6.043606, 1.602711, -1.570796, -1.572789, 0.001993, 
3.541400, -4.411674, -6.071603, 1.659929, -1.570796, -1.572800, 0.002004, 
3.541500, -4.381756, -6.099415, 1.717659, -1.570796, -1.572811, 0.002015, 
3.541600, -4.351147, -6.127039, 1.775892, -1.570796, -1.572823, 0.002027, 
3.541700, -4.319850, -6.154470, 1.834620, -1.570796, -1.572834, 0.002038, 
3.541800, -4.287871, -6.181703, 1.893832, -1.570796, -1.572846, 0.002050, 
3.541900, -4.255216, -6.208735, 1.953520, -1.570796, -1.572858, 0.002062, 
3.542000, -4.221888, -6.235561, 2.013674, -1.570796, -1.572870, 0.002074, 
3.542100, -4.187893, -6.262177, 2.074284, -1.570796, -1.572882, 0.002086, 
3.542200, -4.153237, -6.288579, 2.135342, -1.570796, -1.572894, 0.002098, 
3.542300, -4.117926, -6.314762, 2.196836, -1.570796, -1.572906, 0.002110, 
3.542400, -4.081964, -6.340722, 2.258759, -1.570796, -1.572918, 0.002122, 
3.542500, -4.045357, -6.366456, 2.321099, -1.570796, -1.572930, 0.002134, 
3.542600, -4.008112, -6.391959, 2.383847, -1.570796, -1.572943, 0.002147, 
3.542700, -3.970234, -6.417227, 2.446994, -1.570796, -1.572955, 0.002159, 
3.542800, -3.931728, -6.442257, 2.510528, -1.570796, -1.572968, 0.002172, 
3.542900, -3.892602, -6.467043, 2.574441, -1.570796, -1.572980, 0.002184, 
3.543000, -3.852861, -6.491583, 2.638722, -1.570796, -1.572993, 0.002197, 
3.543100, -3.812512, -6.515873, 2.703360, -1.570796, -1.573005, 0.002209, 
3.543200, -3.771561, -6.539908, 2.768347, -1.570796, -1.573018, 0.002222, 
3.543300, -3.730014, -6.563684, 2.833670, -1.570796, -1.573031, 0.002235, 
3.543400, -3.687878, -6.587199, 2.899321, -1.570796, -1.573044, 0.002248, 
3.543500, -3.645160, -6.610449, 2.965288, -1.570796, -1.573057, 0.002261, 
3.543600, -3.601866, -6.633429, 3.031562, -1.570796, -1.573070, 0.002274, 
3.543700, -3.558004, -6.656136, 3.098132, -1.570796, -1.573083, 0.002287, 
3.543800, -3.513579, -6.678566, 3.164987, -1.570796, -1.573096, 0.002300, 
3.543900, -3.468600, -6.700716, 3.232116, -1.570796, -1.573109, 0.002313, 
3.544000, -3.423073, -6.722583, 3.299510, -1.570796, -1.573122, 0.002326, 
3.544100, -3.377006, -6.744163, 3.367157, -1.570796, -1.573135, 0.002339, 
3.544200, -3.330405, -6.765453, 3.435048, -1.570796, -1.573149, 0.002353, 
3.544300, -3.283278, -6.786448, 3.503170, -1.570796, -1.573162, 0.002366, 
3.544400, -3.235633, -6.807147, 3.571514, -1.570796, -1.573175, 0.002379, 
3.544500, -3.187477, -6.827545, 3.640068, -1.570796, -1.573189, 0.002393, 
3.544600, -3.138817, -6.847639, 3.708822, -1.570796, -1.573202, 0.002406, 
3.544700, -3.089662, -6.867427, 3.777765, -1.570796, -1.573216, 0.002420, 
3.544800, -3.040019, -6.886905, 3.846886, -1.570796, -1.573229, 0.002433, 
3.544900, -2.989896, -6.906070, 3.916173, -1.570796, -1.573242, 0.002446, 
3.545000, -2.939301, -6.924919, 3.985618, -1.570796, -1.573256, 0.002460, 
3.545100, -2.888242, -6.943449, 4.055207, -1.570796, -1.573270, 0.002474, 
3.545200, -2.836726, -6.961657, 4.124930, -1.570796, -1.573283, 0.002487, 
3.545300, -2.784763, -6.979540, 4.194777, -1.570796, -1.573297, 0.002501, 
3.545400, -2.732360, -6.997096, 4.264736, -1.570796, -1.573310, 0.002514, 
3.545500, -2.679525, -7.014321, 4.334796, -1.570796, -1.573324, 0.002528, 
3.545600, -2.626268, -7.031213, 4.404946, -1.570796, -1.573338, 0.002542, 
3.545700, -2.572595, -7.047770, 4.475175, -1.570796, -1.573351, 0.002555, 
3.545800, -2.518516, -7.063988, 4.545471, -1.570796, -1.573365, 0.002569, 
3.545900, -2.464040, -7.079865, 4.615825, -1.570796, -1.573379, 0.002583, 
3.546000, -2.409175, -7.095399, 4.686224, -1.570796, -1.573392, 0.002596, 
3.546100, -2.353929, -7.110586, 4.756658, -1.570796, -1.573406, 0.002610, 
3.546200, -2.298311, -7.125426, 4.827115, -1.570796, -1.573420, 0.002624, 
3.546300, -2.242330, -7.139915, 4.897584, -1.570796, -1.573433, 0.002637, 
3.546400, -2.185996, -7.154051, 4.968055, -1.570796, -1.573447, 0.002651, 
3.546500, -2.129316, -7.167832, 5.038516, -1.570796, -1.573461, 0.002665, 
3.546600, -2.072300, -7.181255, 5.108955, -1.570796, -1.573474, 0.002678, 
3.546700, -2.014956, -7.194319, 5.179363, -1.570796, -1.573488, 0.002692, 
3.546800, -1.957295, -7.207022, 5.249727, -1.570796, -1.573501, 0.002705, 
3.546900, -1.899324, -7.219361, 5.320036, -1.570796, -1.573515, 0.002719, 
3.547000, -1.841054, -7.231334, 5.390280, -1.570796, -1.573529, 0.002733, 
3.547100, -1.782493, -7.242940, 5.460448, -1.570796, -1.573542, 0.002746, 
3.547200, -1.723650, -7.254177, 5.530527, -1.570796, -1.573556, 0.002760, 
3.547300, -1.664535, -7.265043, 5.600508, -1.570796, -1.573569, 0.002773, 
3.547400, -1.605157, -7.275537, 5.670379, -1.570796, -1.573583, 0.002787, 
3.547500, -1.545526, -7.285656, 5.740130, -1.570796, -1.573596, 0.002800, 
3.547600, -1.485651, -7.295399, 5.809748, -1.570796, -1.573610, 0.002814, 
3.547700, -1.425541, -7.304764, 5.879224, -1.570796, -1.573623, 0.002827, 
3.547800, -1.365206, -7.313751, 5.948545, -1.570796, -1.573637, 0.002841, 
3.547900, -1.304655, -7.322357, 6.017702, -1.570796, -1.573650, 0.002854, 
3.548000, -1.243899, -7.330582, 6.086683, -1.570796, -1.573663, 0.002867, 
3.548100, -1.182946, -7.338423, 6.155478, -1.570796, -1.573677, 0.002881, 
3.548200, -1.121806, -7.345881, 6.224075, -1.570796, -1.573690, 0.002894, 
3.548300, -1.060489, -7.352952, 6.292464, -1.570796, -1.573703, 0.002907, 
3.548400, -0.999004, -7.359638, 6.360633, -1.570796, -1.573716, 0.002920, 
3.548500, -0.937362, -7.365935, 6.428573, -1.570796, -1.573729, 0.002933, 
3.548600, -0.875572, -7.371844, 6.496272, -1.570796, -1.573742, 0.002946, 
3.548700, -0.813644, -7.377364, 6.563720, -1.570796, -1.573755, 0.002959, 
3.548800, -0.751587, -7.382493, 6.630906, -1.570796, -1.573768, 0.002972, 
3.548900, -0.689411, -7.387230, 6.697820, -1.570796, -1.573781, 0.002985, 
3.549000, -0.627126, -7.391576, 6.764450, -1.570796, -1.573794, 0.002998, 
3.549100, -0.564743, -7.395529, 6.830787, -1.570796, -1.573807, 0.003011, 
3.549200, -0.502270, -7.399089, 6.896819, -1.570796, -1.573819, 0.003023, 
3.549300, -0.439718, -7.402255, 6.962537, -1.570796, -1.573832, 0.003036, 
3.549400, -0.377097, -7.405027, 7.027930, -1.570796, -1.573844, 0.003048, 
3.549500, -0.314416, -7.407404, 7.092988, -1.570796, -1.573857, 0.003061, 
3.549600, -0.251685, -7.409386, 7.157701, -1.570796, -1.573869, 0.003073, 
3.549700, -0.188915, -7.410972, 7.222057, -1.570796, -1.573882, 0.003086, 
3.549800, -0.126114, -7.412162, 7.286048, -1.570796, -1.573894, 0.003098, 
3.549900, -0.063294, -7.412957, 7.349663, -1.570796, -1.573906, 0.003110, 
3.550000, -0.000464, -7.413356, 7.412892, -1.570796, -1.573918, 0.003122, 
3.550100, 0.062366, -7.413358, 7.475724, -1.570796, -1.573930, 0.003134, 
3.550200, 0.125187, -7.412964, 7.538151, -1.570796, -1.573942, 0.003146, 
3.550300, 0.187987, -7.412175, 7.600162, -1.570796, -1.573954, 0.003158, 
3.550400, 0.250758, -7.410989, 7.661747, -1.570796, -1.573966, 0.003170, 
3.550500, 0.313489, -7.409408, 7.722897, -1.570796, -1.573978, 0.003182, 
3.550600, 0.376171, -7.407431, 7.783602, -1.570796, -1.573989, 0.003193, 
3.550700, 0.438794, -7.405059, 7.843853, -1.570796, -1.574001, 0.003205, 
3.550800, 0.501347, -7.402292, 7.903639, -1.570796, -1.574012, 0.003216, 
3.550900, 0.563821, -7.399131, 7.962952, -1.570796, -1.574024, 0.003228, 
3.551000, 0.626206, -7.395576, 8.021782, -1.570796, -1.574035, 0.003239, 
3.551100, 0.688492, -7.391628, 8.080120, -1.570796, -1.574046, 0.003250, 
3.551200, 0.750669, -7.387287, 8.137956, -1.570796, -1.574057, 0.003261, 
3.551300, 0.812728, -7.382554, 8.195282, -1.570796, -1.574068, 0.003272, 
3.551400, 0.874658, -7.377430, 8.252088, -1.570796, -1.574079, 0.003283, 
3.551500, 0.936451, -7.371916, 8.308366, -1.570796, -1.574090, 0.003294, 
3.551600, 0.998095, -7.366011, 8.364106, -1.570796, -1.574100, 0.003304, 
3.551700, 1.059582, -7.359719, 8.419300, -1.570796, -1.574111, 0.003315, 
3.551800, 1.120901, -7.353038, 8.473940, -1.570796, -1.574121, 0.003325, 
3.551900, 1.182044, -7.345971, 8.528015, -1.570796, -1.574132, 0.003336, 
3.552000, 1.243000, -7.338519, 8.581519, -1.570796, -1.574142, 0.003346, 
3.552100, 1.303759, -7.330682, 8.634441, -1.570796, -1.574152, 0.003356, 
3.552200, 1.364313, -7.322462, 8.686775, -1.570796, -1.574162, 0.003366, 
3.552300, 1.424651, -7.313861, 8.738512, -1.570796, -1.574172, 0.003376, 
3.552400, 1.484765, -7.304879, 8.789644, -1.570796, -1.574181, 0.003385, 
3.552500, 1.544643, -7.295518, 8.840161, -1.570796, -1.574191, 0.003395, 
3.552600, 1.604278, -7.285780, 8.890058, -1.570796, -1.574200, 0.003404, 
3.552700, 1.663660, -7.275665, 8.939325, -1.570796, -1.574210, 0.003414, 
3.552800, 1.722779, -7.265177, 8.987955, -1.570796, -1.574219, 0.003423, 
3.552900, 1.781625, -7.254315, 9.035941, -1.570796, -1.574228, 0.003432, 
3.553000, 1.840191, -7.243083, 9.083274, -1.570796, -1.574237, 0.003441, 
3.553100, 1.898466, -7.231481, 9.129947, -1.570796, -1.574246, 0.003450, 
3.553200, 1.956441, -7.219513, 9.175953, -1.570796, -1.574255, 0.003459, 
3.553300, 2.014107, -7.207178, 9.221285, -1.570796, -1.574263, 0.003467, 
3.553400, 2.071455, -7.194480, 9.265935, -1.570796, -1.574272, 0.003476, 
3.553500, 2.128476, -7.181421, 9.309897, -1.570796, -1.574280, 0.003484, 
3.553600, 2.185161, -7.168002, 9.353163, -1.570796, -1.574288, 0.003492, 
3.553700, 2.241501, -7.154225, 9.395726, -1.570796, -1.574296, 0.003500, 
3.553800, 2.297487, -7.140094, 9.437580, -1.570796, -1.574304, 0.003508, 
3.553900, 2.353110, -7.125609, 9.478719, -1.570796, -1.574312, 0.003516, 
3.554000, 2.408361, -7.110774, 9.519135, -1.570796, -1.574319, 0.003523, 
3.554100, 2.463232, -7.095590, 9.558823, -1.570796, -1.574327, 0.003531, 
3.554200, 2.517715, -7.080061, 9.597776, -1.570796, -1.574334, 0.003538, 
3.554300, 2.571799, -7.064188, 9.635987, -1.570796, -1.574341, 0.003545, 
3.554400, 2.625478, -7.047974, 9.673452, -1.570796, -1.574349, 0.003553, 
3.554500, 2.678742, -7.031422, 9.710164, -1.570796, -1.574355, 0.003559, 
3.554600, 2.731583, -7.014534, 9.746117, -1.570796, -1.574362, 0.003566, 
3.554700, 2.783992, -6.997313, 9.781305, -1.570796, -1.574369, 0.003573, 
3.554800, 2.835962, -6.979761, 9.815723, -1.570796, -1.574375, 0.003579, 
3.554900, 2.887484, -6.961882, 9.849366, -1.570796, -1.574382, 0.003586, 
3.555000, 2.938550, -6.943678, 9.882228, -1.570796, -1.574388, 0.003592, 
3.555100, 2.989152, -6.925152, 9.914305, -1.570796, -1.574394, 0.003598, 
3.555200, 3.039282, -6.906307, 9.945590, -1.570796, -1.574400, 0.003604, 
3.555300, 3.088933, -6.887146, 9.976079, -1.570796, -1.574405, 0.003609, 
3.555400, 3.138095, -6.867672, 10.005767, -1.570796, -1.574411, 0.003615, 
3.555500, 3.186762, -6.847888, 10.034650, -1.570796, -1.574416, 0.003620, 
3.555600, 3.234925, -6.827798, 10.062723, -1.570796, -1.574421, 0.003625, 
3.555700, 3.282578, -6.807403, 10.089981, -1.570796, -1.574426, 0.003630, 
3.555800, 3.329713, -6.786708, 10.116421, -1.570796, -1.574431, 0.003635, 
3.555900, 3.376321, -6.765717, 10.142038, -1.570796, -1.574436, 0.003640, 
3.556000, 3.422397, -6.744431, 10.166827, -1.570796, -1.574441, 0.003645, 
3.556100, 3.467932, -6.722855, 10.190786, -1.570796, -1.574445, 0.003649, 
3.556200, 3.512919, -6.700991, 10.213910, -1.570796, -1.574449, 0.003653, 
3.556300, 3.557352, -6.678844, 10.236196, -1.570796, -1.574453, 0.003657, 
3.556400, 3.601223, -6.656417, 10.257640, -1.570796, -1.574457, 0.003661, 
3.556500, 3.644525, -6.633714, 10.278239, -1.570796, -1.574461, 0.003665, 
3.556600, 3.687252, -6.610737, 10.297989, -1.570796, -1.574465, 0.003669, 
3.556700, 3.729396, -6.587491, 10.316887, -1.570796, -1.574468, 0.003672, 
3.556800, 3.770952, -6.563980, 10.334931, -1.570796, -1.574471, 0.003675, 
3.556900, 3.811912, -6.540206, 10.352118, -1.570796, -1.574475, 0.003679, 
3.557000, 3.852270, -6.516174, 10.368444, -1.570796, -1.574477, 0.003681, 
3.557100, 3.892020, -6.491888, 10.383908, -1.570796, -1.574480, 0.003684, 
3.557200, 3.931155, -6.467351, 10.398506, -1.570796, -1.574483, 0.003687, 
3.557300, 3.969669, -6.442568, 10.412237, -1.570796, -1.574485, 0.003689, 
3.557400, 4.007557, -6.417541, 10.425098, -1.570796, -1.574488, 0.003692, 
3.557500, 4.044812, -6.392276, 10.437088, -1.570796, -1.574490, 0.003694, 
3.557600, 4.081428, -6.366776, 10.448204, -1.570796, -1.574492, 0.003696, 
3.557700, 4.117399, -6.341045, 10.458444, -1.570796, -1.574493, 0.003697, 
3.557800, 4.152720, -6.315087, 10.467808, -1.570796, -1.574495, 0.003699, 
3.557900, 4.187386, -6.288907, 10.476293, -1.570796, -1.574496, 0.003700, 
3.558000, 4.221390, -6.262508, 10.483898, -1.570796, -1.574498, 0.003702, 
3.558100, 4.254728, -6.235895, 10.490623, -1.570796, -1.574499, 0.003703, 
3.558200, 4.287394, -6.209071, 10.496465, -1.570796, -1.574500, 0.003704, 
3.558300, 4.319383, -6.182042, 10.501425, -1.570796, -1.574500, 0.003704, 
3.558400, 4.350690, -6.154811, 10.505501, -1.570796, -1.574501, 0.003705, 
3.558500, 4.381309, -6.127383, 10.508692, -1.570796, -1.574501, 0.003705, 
3.558600, 4.411237, -6.099761, 10.510998, -1.570796, -1.574502, 0.003706, 
3.558700, 4.440468, -6.071951, 10.512420, -1.570796, -1.574502, 0.003706, 
3.558800, 4.468999, -6.043957, 10.512955, -1.570796, -1.574502, 0.003706, 
3.558900, 4.496823, -6.015782, 10.512605, -1.570796, -1.574501, 0.003705, 
3.559000, 4.523937, -5.987433, 10.511370, -1.570796, -1.574501, 0.003705, 
3.559100, 4.550337, -5.958912, 10.509249, -1.570796, -1.574500, 0.003704, 
3.559200, 4.576018, -5.930225, 10.506244, -1.570796, -1.574500, 0.003704, 
3.559300, 4.600977, -5.901376, 10.502354, -1.570796, -1.574499, 0.003703, 
3.559400, 4.625209, -5.872370, 10.497579, -1.570796, -1.574497, 0.003701, 
3.559500, 4.648711, -5.843211, 10.491922, -1.570796, -1.574496, 0.003700, 
3.559600, 4.671479, -5.813904, 10.485383, -1.570796, -1.574495, 0.003699, 
3.559700, 4.693509, -5.784453, 10.477962, -1.570796, -1.574493, 0.003697, 
3.559800, 4.714798, -5.754864, 10.469662, -1.570796, -1.574491, 0.003695, 
3.559900, 4.735342, -5.725140, 10.460482, -1.570796, -1.574489, 0.003693, 
3.560000, 4.755139, -5.695287, 10.450425, -1.570796, -1.574487, 0.003691, 
3.560100, 4.774184, -5.665309, 10.439493, -1.570796, -1.574485, 0.003689, 
3.560200, 4.792476, -5.635211, 10.427687, -1.570796, -1.574482, 0.003686, 
3.560300, 4.810011, -5.604997, 10.415008, -1.570796, -1.574480, 0.003684, 
3.560400, 4.826787, -5.574673, 10.401460, -1.570796, -1.574477, 0.003681, 
3.560500, 4.842800, -5.544243, 10.387043, -1.570796, -1.574474, 0.003678, 
3.560600, 4.858049, -5.513713, 10.371761, -1.570796, -1.574471, 0.003675, 
3.560700, 4.872530, -5.483086, 10.355616, -1.570796, -1.574468, 0.003672, 
3.560800, 4.886242, -5.452368, 10.338610, -1.570796, -1.574464, 0.003668, 
3.560900, 4.899182, -5.421563, 10.320745, -1.570796, -1.574461, 0.003665, 
3.561000, 4.911349, -5.390677, 10.302026, -1.570796, -1.574457, 0.003661, 
3.561100, 4.922740, -5.359714, 10.282454, -1.570796, -1.574453, 0.003657, 
3.561200, 4.933354, -5.328680, 10.262034, -1.570796, -1.574449, 0.003653, 
3.561300, 4.943189, -5.297578, 10.240767, -1.570796, -1.574444, 0.003648, 
3.561400, 4.952243, -5.266414, 10.218657, -1.570796, -1.574440, 0.003644, 
3.561500, 4.960515, -5.235194, 10.195709, -1.570796, -1.574435, 0.003639, 
3.561600, 4.968004, -5.203921, 10.171925, -1.570796, -1.574431, 0.003635, 
3.561700, 4.974708, -5.172601, 10.147309, -1.570796, -1.574426, 0.003630, 
3.561800, 4.980627, -5.141239, 10.121866, -1.570796, -1.574421, 0.003625, 
3.561900, 4.985759, -5.109839, 10.095599, -1.570796, -1.574415, 0.003619, 
3.562000, 4.990104, -5.078407, 10.068512, -1.570796, -1.574410, 0.003614, 
3.562100, 4.993661, -5.046948, 10.040610, -1.570796, -1.574404, 0.003608, 
3.562200, 4.996430, -5.015467, 10.011896, -1.570796, -1.574399, 0.003603, 
3.562300, 4.998409, -4.983967, 9.982377, -1.570796, -1.574393, 0.003597, 
